expiration_date,strike,option_type,implied_volatility,mean_iv,deviation_pct,days_to_expiration,volume,open_interest
2025-04-25,96000.0,call,49.55,62.59733333333334,-20.84327340887792,26,14.7,1556.6
2025-04-25,96000.0,put,49.55,62.59733333333334,-20.84327340887792,26,0.3,546.9
2025-05-30,50000.0,call,68.82,56.965263157894746,20.81046621209598,61,0.0,20.2
2025-05-30,50000.0,put,68.82,56.965263157894746,20.81046621209598,61,1.1,351.4
2025-04-25,84000.0,call,49.58,62.59733333333334,-20.79534804464515,26,16.1,402.9
2025-04-25,84000.0,put,49.58,62.59733333333334,-20.79534804464515,26,11.8,433.9
2025-06-27,110000.0,call,52.49,66.19111111111111,-20.6993218290472,89,8.6,1980.7
2025-06-27,110000.0,put,52.49,66.19111111111111,-20.6993218290472,89,0.0,70.2
2025-06-27,70000.0,call,52.67,66.19111111111111,-20.427381991539647,89,0.0,553.1
2025-06-27,70000.0,put,52.67,66.19111111111111,-20.427381991539647,89,22.3,2345.3
2025-04-25,98000.0,call,49.96,62.59733333333334,-20.18829343103008,26,20.3,917.5
2025-04-25,98000.0,put,49.96,62.59733333333334,-20.18829343103008,26,1.6,620.1
